full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Ted Lieu,,climate-change,2,"Introduced the Climate Solutions Act modeled on California's climate targets. Cosponsored the Addressing Climate Financial Risk Act (H.R. 7246, Jan 2026). Calls climate change an ""existential threat"" and voted for the Inflation Reduction Act's clean energy investments. Authored California legislation mandating alternative-fuel fleet vehicles (AB 236). Near-perfect LCV score.",https://www.lcv.org/moc/ted-lieu/,https://justfacts.votesmart.org/candidate/political-courage-test/1516/ted-lieu,https://www.ontheissues.org/ca/Ted_Lieu_Environment.htm
Ted Lieu,,civil-rights,2,"Voted for the George Floyd Justice in Policing Act. Supported California SCA 5 to allow race-conscious university admissions. Cosponsored the Sikh American Anti-Discrimination Act (H.R. 7100, Jan 2026). Consistently votes against Republican efforts to slash civil rights enforcement funding and calls for systemic reform.",https://lieu.house.gov/issues,https://justfacts.votesmart.org/candidate/political-courage-test/1516/ted-lieu,https://en.wikipedia.org/wiki/Ted_Lieu
Ted Lieu,,housing,2,"Secured nearly $200 million in funding to address affordable-housing development and homelessness per Progressive Voters Guide. Actively works on homelessness in Los Angeles. Consistently votes for HUD funding and against Republican proposals to cut federal housing programs.",https://progressivevotersguide.com/california/2024/general/ted-lieu?language_content_entity=en,https://lieu.house.gov/issues/local-issues,
Ted Lieu,,campaign-finance,2,"Voted for H.R. 1 (For the People Act) which includes strict limits on corporate and dark money, public financing through small-donor matching, and mandatory disclosure. Supported the Freedom to Vote Act's campaign finance provisions. Consistently advocates limiting dark money and corporate influence in politics.",https://justfacts.votesmart.org/candidate/political-courage-test/1516/ted-lieu,https://en.wikipedia.org/wiki/For_the_People_Act,
Ted Lieu,,immigration,2,"Introduced the Citizenship for Essential Workers Act and cosponsored the Southeast Asian Deportation Relief Act (H.R. 7608, Feb 2026). Supports DACA and the DREAM Act. Called for ICE to stand down interior operations. Supports comprehensive immigration reform with pathways to citizenship but does not advocate open borders.",https://lieu.house.gov/issues/immigration,https://www.congress.gov/member/ted-lieu/L000582,https://justfacts.votesmart.org/candidate/political-courage-test/1516/ted-lieu
Ted Lieu,,misinformation,2,"Introduced the AI Disclosure Act requiring AI-generated content to include disclaimers. Pushed for transparency in digital political advertising through H.R. 1. Sponsored the AI Fraud Deterrence Act (H.R. 10125, Nov 2024) targeting AI-generated misinformation. Favors mandatory fact-checking and algorithm transparency while balancing First Amendment concerns.",https://lieu.house.gov/issue/artificial-intelligence,https://www.govtrack.us/congress/members/ted_lieu/412616,https://www.congress.gov/member/ted-lieu/L000582
Ted Lieu,,redistricting,1,"Voted for H.R. 1 (For the People Act) in both the 116th and 117th Congresses, which requires all states to establish independent citizens' redistricting commissions. Called for ending partisan gerrymandering in his support for the Freedom to Vote Act. Represents California which uses an independent citizens' commission model he supports extending nationally.",https://justfacts.votesmart.org/candidate/political-courage-test/1516/ted-lieu,https://en.wikipedia.org/wiki/For_the_People_Act,
Jay Obernolte,,healthcare,4,"Voted against the American Rescue Plan Act (March 2021) which expanded ACA subsidies. Voted for the One Big Beautiful Bill Act (OBBBA, signed July 2025) imposing Medicaid work requirements without extending enhanced ACA premium tax credits. Sponsors the Preventive Health Savings Act (H.R. 4464, 2025) focused on market-based cost savings.",https://en.wikipedia.org/wiki/Jay_Obernolte,https://www.govtrack.us/congress/members/jay_obernolte/456801,https://obernolte.house.gov/issues
Jay Obernolte,,abortion,4,"Supported the overturning of Roe v. Wade, stating the Constitution does not mention abortion explicitly so states may outlaw it. SBA Pro-Life America states he ""voted consistently to defend the lives of the unborn"" including opposing taxpayer funding for abortion. Frames it as a states' rights issue rather than pushing a complete federal ban.",https://sbaprolife.org/representative/jay-obernolte,https://en.wikipedia.org/wiki/Jay_Obernolte,
Jay Obernolte,,tariffs,4,"Generally votes with the Republican conference on trade matters and supported Trump's trade agenda. Voted for reconciliation packages consistent with the Trump administration's approach. His consistent party alignment and district interests suggest support for increased tariffs on unfair trade practices, particularly with China.",https://www.govtrack.us/congress/members/jay_obernolte/456801,https://heritageaction.com/scorecard/members/o000019,
Jay Obernolte,,taxes,4,"Endorsed by the Howard Jarvis Taxpayers Association. Voted for the Limit Save Grow Act of 2023 (H.R. 2811). Voted for the One Big Beautiful Bill Act (signed July 2025), which permanently extended 2017 TCJA individual tax rate cuts, expanded the SALT deduction cap, and added new deductions for tips, overtime, and auto loans.",https://ballotpedia.org/Jay_Obernolte,https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,https://ivoterguide.com/candidate/48830/race/1237/election/667
Jay Obernolte,,same-sex-marriage,2,"Voted FOR the Respect for Marriage Act on both July 19, 2022, and December 8, 2022, one of only 39-47 House Republicans to do so. Stated: ""As an ardent advocate for limited government, I do not feel that government should be empowered to dictate the terms of a marriage."" Supports nationwide recognition with religious liberty protections.",https://thehill.com/homenews/house/3566600-these-are-the-47-house-republicans-who-voted-for-a-bill-protecting-marriage-equality/,https://thehill.com/homenews/house/3767461-here-are-the-39-house-republicans-who-backed-the-same-sex-marriage-bill/,https://en.wikipedia.org/wiki/Jay_Obernolte
Jay Obernolte,,religious-freedom,4,"While he voted for the Respect for Marriage Act with its religious liberty protections, his overall profile aligns with allowing faith-based exemptions. The final Respect for Marriage Act he supported ensured religious organizations would not lose tax-exempt status. Heritage Action lifetime score of 74% reflects general conservative alignment on religious freedom issues.",https://en.wikipedia.org/wiki/Jay_Obernolte,https://ballotpedia.org/Jay_Obernolte,https://heritageaction.com/scorecard/members/o000019
Jay Obernolte,,trans-athletes,4,"The OBBBA he supported (signed July 2025) included provisions banning Medicaid from funding gender-affirming care. Republicans in the 118th and 119th Congresses broadly supported the Protection of Women and Girls in Sports Act (H.R. 734), which requires sports teams to be based on biological sex. His consistent Republican conference voting on cultural issues supports this position.",https://www.govtrack.us/congress/members/jay_obernolte/456801,https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,
Jay Obernolte,,ukraine-support,2,"Voted FOR the Ukraine Democracy Defense Lend-Lease Act (2022), the 2022
Ukraine Supplemental, and H.R. 5692 Ukraine Security Assistance (2023). Voted AGAINST amendments to cut Ukraine aid. However, voted AGAINST standalone H.R. 8035 Ukraine Security Supplemental (April 2024). Republicans For Ukraine graded him a ""C."" Overall pattern through 2023 supported continued aid.",https://gopforukraine.com/legislator/jay-obernolte/,https://www.washingtonpost.com/politics/interactive/2024/04/20/ukraine-israel-border-funding-house-vote/,https://www.govtrack.us/congress/members/jay_obernolte/456801
Jay Obernolte,,medicare,4,"Voted for the OBBBA (signed July 2025) which included Medicaid work requirements for able-bodied adults, more frequent eligibility redeterminations, and cuts estimated to reduce coverage for millions. Works with 60 Plus Association on ""protecting Social Security and Medicare for seniors"" but in the context of reform and sustainability rather than expansion.",https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,https://www.60plus.org/congressman-jay-obernolte/,https://en.wikipedia.org/wiki/Jay_Obernolte
Jay Obernolte,,fossil-fuels,4,"Voted for H.R. 1, the Lower Energy Costs Act (2023), which expanded fossil fuel drilling and streamlined permitting. Voted for the OBBBA which rolled back IRA clean energy credits, rescinded clean energy funds, mandated at least 4 million acres of coal leasing on federal land, and created the Energy Dominance Financing Program.",https://ballotpedia.org/Jay_Obernolte,https://obernolte.house.gov/,https://bipartisanpolicy.org/explainer/2025-reconciliation-debate-one-big-beautiful-bill-act-energy-provisions/
Jay Obernolte,,voting-rights,4,"Voted against certifying Arizona's and Pennsylvania's 2020 electoral votes on January 6, 2021, citing ""unilateral changes to election law."" Voted against H.R. 1/For the People Act which would have expanded voting access. Aligns with the Republican position favoring voter ID requirements and updated voter rolls.",https://en.wikipedia.org/wiki/Jay_Obernolte,https://www.govtrack.us/congress/members/jay_obernolte/456801,
Jay Obernolte,,deportation,4,"His official website states ""Illegal immigration threatens our national security and the safety of our communities."" Opposed California's Sanctuary State law as an Assemblyman. In February 2026, toured the California City Immigration Processing Center emphasizing enforcement. Voted for OBBBA which included $175 billion in border/immigration enforcement funding.",https://obernolte.house.gov/issues/immigration-border-security,https://www.ontheissues.org/CA/Jay_Obernolte_Immigration.htm,https://en.wikipedia.org/wiki/Jay_Obernolte
Jay Obernolte,,social-security,3,"Works with the 60 Plus Association on ""protecting Social Security and Medicare for seniors."" The OBBBA he supported includes a $6000 bonus deduction for seniors to effectively eliminate Social Security income tax for 88% of seniors. No evidence supports privatization; his position aligns with preserving the program through small adjustments.",https://www.60plus.org/congressman-jay-obernolte/,https://en.wikipedia.org/wiki/One_Big_Beautiful_Bill_Act,https://www.whitehouse.gov/obbb/
Jay Obernolte,,ai-regulation,2,"Co-chaired the bipartisan House Task Force on AI with Rep. Lieu, producing a December 2024 report. Stated ""regulation can't be rushed"" (Fast Company, 2024) and criticized Europe's comprehensive approach. Advocates sector-specific regulation over broad frameworks. Sponsored the AI Whistleblower Protection Act (H.R. 3460) and favors federal preemption of state AI laws with light-touch oversight.",https://www.fastcompany.com/91117132/jay-obernolte-interview-house-ai-task-force,https://www.techbrew.com/stories/2025/03/11/kamala-harris-jay-obernolte-us-ai-regulation-humanx-2025,https://www.csis.org/podcasts/ai-policy-podcast/congressman-jay-obernolte-future-us-ai-regulation
Jay Obernolte,,climate-change,4,"Voted for H.R. 1 Lower Energy Costs Act (2023) expanding fossil fuel production. Voted for the OBBBA which rolled back IRA clean energy tax credits, ended EV purchase credits, and rescinded clean energy program funding. While he co-sponsors some climate-related bills, his voting pattern overwhelmingly favors market forces and energy production over government-directed climate action.",https://www.c-span.org/person/jay-obernolte/127883/,https://bipartisanpolicy.org/explainer/2025-reconciliation-debate-one-big-beautiful-bill-act-energy-provisions/,https://www.govtrack.us/congress/members/jay_obernolte/456801
Jay Obernolte,,civil-rights,4,"Voted to denounce socialism (H.Con.Res. 9, 2023). Heritage Action lifetime score of 74% reflects conservative alignment. No specific civil rights legislation identified where he broke from the Republican conference. General stance favors maintaining existing protections without expanding federal enforcement.",https://en.wikipedia.org/wiki/Jay_Obernolte,https://heritageaction.com/scorecard/members/o000019,https://ballotpedia.org/Jay_Obernolte
Jay Obernolte,,housing,4,"As a
California Assemblyman, expressed interest in housing but emphasized fixing existing programs over creating new ones and limiting long-term funding commitments. His general philosophy that ""greater regulation fundamentally threatens economic growth"" and campaign emphasis on reducing regulations suggest a deregulatory approach to housing.",https://en.wikipedia.org/wiki/Jay_Obernolte,https://ballotpedia.org/Jay_Obernolte,https://obernolte.house.gov/issues
