full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Derek Tran,,social-security,2,"Firmly opposes cutting Social Security stating he will 'fight back against extremists who want to cut Social Security and Medicare.' Voted against the GOP budget that included Social Security program cuts. Grew up on public assistance (SNAP and Section 8) and frames safety net programs as essential. Consistently advocates protecting and modestly expanding benefits.",https://tran.house.gov/media/press-releases/rep-derek-tran-addresses-constituent-concerns-about-social-security-economy,https://tran.house.gov/media/press-releases/rep-derek-tran-releases-statement-passage-gop-budget-will-gut-health-care,
Derek Tran,,ai-regulation,3,"Campaign states the US 'should lead in developing new technologies' with 'clear regulations' for emerging tech. Supports 'stricter regulations regarding deepfake technology' in political advertising. Supported the SBIR/STTR Foreign Interference Safeguard Act (H.R. 4775). Favors innovation-friendly regulation balancing consumer protection with growth.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/1146/derek-tran/,,
Derek Tran,,climate-change,3,"Stated: 'Climate change has already begun to affect the lives of many people and we need to take stronger measures to curb its effects.' Supports investing in renewable energy and reducing fossil fuel dependence. Cosponsored multiple offshore drilling ban bills. Voted against bills cutting clean energy funding. Pushes for 'good-paying jobs in clean energy' but has not called for emergency declarations or a 2030 fossil fuel phaseout.",https://www.lcv.org/bio/derek-tran/,https://tran.house.gov/media/press-releases/representative-tran-rejects-legislation-dismantle-federal-environmental,
Derek Tran,,civil-rights,2,"As a workers' rights attorney fought for immigrants survivors of sexual harassment and victims of workplace discrimination. Pledges to 'fight back against extremists who want to discriminate against LGBTQ+ immigrant and minority communities.' Introduced legislation holding ICE/CBP accountable for violating citizens' constitutional rights.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/1146/derek-tran/,,
Derek Tran,,housing,2,"Supports 'increasing federal funding for affordable housing initiatives including expanding the Low-Income Housing Tax Credit.' Advocates Housing First approach for homelessness. Calls for 'new federal grants to support local governments in increasing their housing supply particularly for middle and lower-income families.' Supports streamlining regulatory processes delaying construction.",https://www.ocregister.com/2024/10/04/derek-tran-ca-45-candidate-2024-election-questionnaire/,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/1146/derek-tran/,
Derek Tran,,campaign-finance,2,"Explicitly 'supports efforts to limit the influence and power of lobbyists and special interests and supports strong campaign finance reforms and more transparency to stop corporations from buying elections.' Advocates requiring Supreme Court justices to place assets in blind trusts and be prohibited from accepting gifts.",https://www.derektranforcongress.com/,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/1146/derek-tran/,
Derek Tran,,immigration,3,"Opposes mass deportation but voted for the Laken Riley Act. Supports comprehensive immigration reform: 'strengthen border security through smart technology' modernize asylum and create pathways to citizenship for Dreamers/farmworkers/TPS holders. Supports the bipartisan border security bill. Member of New Democrat Coalition with centrist immigration stance.",https://www.ocregister.com/2024/10/04/derek-tran-ca-45-candidate-2024-election-questionnaire/,https://tran.house.gov/media/in-the-news/new-democrats-ocs-swing-districts-break-party-majority-immigration-bills,
Derek Tran,,misinformation,2,"Supports 'establishing stricter regulations regarding deepfake technology in relation to political advertising.' Campaign emphasizes 'establishing clear regulations' and transparency for emerging technologies. Has not introduced specific misinformation legislation but supports mandatory transparency measures for political content.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/1146/derek-tran/,,
Maxine Waters,,healthcare,1,"Member of the Medicare for All Caucus. Cosponsored Medicare for All Act multiple times including H.R. 3069 (119th Congress 2025) and H.R. 1384 (116th Congress). Was the decisive 218th vote for the ACA in 2009 where she pushed for a public option. Consistently fights against healthcare cuts and advocates single-payer coverage.",https://www.congress.gov/bill/119th-congress/house-bill/3069/cosponsors,https://en.wikipedia.org/wiki/Medicare_for_All_Caucus,https://waters.house.gov/media-center/press-releases/congresswoman-maxine-waters-casts-deciding-vote-pass-historic-health
Maxine Waters,,abortion,1,"Received 100% score from Reproductive Freedom for All in 2024. Voted Yes on Women's Health Protection Act both times in 117th Congress (Sept 2021 218-211 and July 2022 219-210). National Pro-Life Scorecard confirms she 'consistently voted to eliminate prohibitions on taxpayer funding for abortion domestically or internationally.' Endorsed by Planned Parenthood.",https://reproductivefreedomforall.org/lawmaker/maxine-waters/,https://sbaprolife.org/representative/maxine-waters,https://reproductiverights.org/news/historic-vote-house-passes-womens-health-protection-act/
Maxine Waters,,tariffs,3,"Voted against NAFTA and CAFTA showing protectionist tendencies for workers. Introduced the Fair Competition for Small Business Act (2025) to safeguard small businesses from anti-competitive pricing. Critical of Trump's tariffs for their impact on working families but does not advocate broad free trade. Position reflects selective protectionism to shield workers and small businesses.",https://democrats-financialservices.house.gov/news/documentsingle.aspx?DocumentID=412796,https://en.wikipedia.org/wiki/Maxine_Waters,
Maxine Waters,,taxes,1,"Cosponsored the Ultra-Millionaire Tax Act taxing wealth above $50 million. Repeatedly denounced the 2017 Tax Cuts and Jobs Act as a 'tax scam' giving 'massive giveaways to the nation's largest banks' and 'sweeping cuts for millionaires billionaires and corporations at the expense of working families.' Consistently frames tax policy as needing significantly higher taxes on the wealthy.",https://www.cnbc.com/2019/01/31/where-rep-maxine-waters-stands-on-raising-taxes-on-the-rich.html,https://waters.house.gov/media-center/press-releases/waters-statement-tax-day,https://www.warren.senate.gov/newsroom/press-releases/warren-jayapal-boyle-reintroduce-ultra-millionaire-tax-on-fortunes-over-50-million
Maxine Waters,,same-sex-marriage,1,"Opposed DOMA. Cosponsored the Respect for Marriage Act (became law 2022) requiring all states to recognize same-sex marriages. Longtime cosponsor of the Equality Act codifying comprehensive LGBTQ+ anti-discrimination protections. Received PFLAG '2025 National Champion of Justice' award. Former Rep. Barney Frank praised her 'unwavering support for the LGBTQ community.'",https://www.washingtonblade.com/2025/11/20/pflag-honors-maxine-waters/,,
Maxine Waters,,religious-freedom,2,"Cosponsor of the Equality Act (H.R. 15) which amends the Civil Rights Act to prohibit discrimination based on sex sexual orientation and gender identity. The Equality Act specifically limits the use of RFRA as a defense for discrimination. Consistently voted against using religious liberty as justification for discrimination while not calling for elimination of all religious protections.",,,
Maxine Waters,,trans-athletes,1,"Voted against H.R. 734 (Protection of Women and Girls in Sports Act) in April 2023 which would have banned transgender women from competing in women's sports (Roll Call Vote 191). Cosponsor of the Equality Act extending comprehensive civil rights protections to transgender individuals. Honored by PFLAG as Champion of Justice.",https://www.washingtonblade.com/2025/11/20/pflag-honors-maxine-waters/,,
Maxine Waters,,ukraine-support,2,"Voted Yea on H.Res. 1160 (April 2024) setting up debate for Ukraine Security Supplemental Appropriations Act. The Ukraine supplemental passed 311-112 with near-unanimous Democratic support. Has not been among vocal critics of Ukraine aid within the Democratic caucus. Voting pattern indicates support for continuing current levels of military and economic aid.",https://www.washingtonpost.com/politics/interactive/2024/04/20/ukraine-israel-border-funding-house-vote/,,
Maxine Waters,,medicare,1,"Member of the Medicare for All Caucus. Cosponsored Medicare for All Act in multiple sessions including H.R. 3069 (119th Congress 2025). This legislation would establish universal single-payer national health insurance replacing private insurance with comprehensive Medicare for all Americans regardless of age.",https://www.congress.gov/bill/119th-congress/house-bill/3069/cosponsors,https://jayapal.house.gov/2023/05/17/jayapal-dingell-sanders-introduce-medicare-for-all-with-record-number-of-house-cosponsors/,
Maxine Waters,,fossil-fuels,2,"100% LCV score in multiple years. Consistently voted against Republican bills to expand oil and gas drilling and leasing on public lands. Introduced H.R. 7384 (2026) to ban hydrogen fluoride at petroleum refineries. Called out World Bank President for denying fossil fuel-driven climate change. Voted against 'Leasing More Public Lands and Waters for Oil Drilling' (2023).",https://www.lcv.org/moc/maxine-waters/,https://waters.house.gov/media-center/press-releases/congresswoman-maxine-waters-receives-100-score-pro-environment-voting,
Maxine Waters,,voting-rights,1,"Voted for the John R. Lewis Voting Rights Advancement Act (passed House Aug 2021 219-212) and the For the People Act (H.R. 1). Both include provisions for automatic voter registration online registration and expanded voting access. Declared 'There is a voting rights crisis in this country' on National Voter Registration Day 2023 and called for reintroduction of the John Lewis Act.",https://waters.house.gov/media-center/press-releases/rep-waters-applauds-passage-john-r-lewis-voting-rights-advancement-act,https://waters.house.gov/media-center/press-releases/there-is-a-voting-rights-crisis-rep-maxine-waters-on-national-voter-registration-day,
Maxine Waters,,deportation,2,"Consistently opposed mass deportation. Condemned Trump's revocation of humanitarian parole for 500K immigrants as 'racist.' Stated: 'We simply cannot arrest detain jail and/or deport 11 million undocumented immigrants' but called for 'deportation of undocumented criminals and violent gang members.' Cosponsored Keep Families Together Act (H.R. 6135).",https://waters.house.gov/media-center/press-releases/congresswoman-maxine-waters-condemns-president-trump-and-his-administration-for-racist-immigration-policy,https://waters.house.gov/media-center/press-releases/us-rep-maxine-waters-statement-illegal-immigration,
Maxine Waters,,social-security,1,"Slammed Trump and DOGE for infiltrating the SSA calling it 'sabotage' and declaring: 'I refuse to stand by while Trump and Co-President Musk destroy our country. We must protect Social Security at all costs.' Noted 70 million retirees and 98K+ constituents depend on it. Consistently opposed any cuts and supports expanding benefits and removing the income cap on payroll taxes.",https://waters.house.gov/media-center/press-releases/congresswoman-maxine-waters-slams-trump-musk-mission-to-dismantle-social-security,,
Maxine Waters,,ai-regulation,4,"In Feb 2026 hearing stated: 'The Stakes Are Too High The Risks Too Great And the Consequences Too Real to Hand This Technology Over to Big Tech Billionaires with No Guardrails and No Accountability.' Criticized Trump for 'directing federal agencies to deploy biased AI with no safeguards.' Co-led Bipartisan Working Group on AI producing recommendations for consumer protections and government oversight.",https://democrats-financialservices.house.gov/news/documentsingle.aspx?DocumentID=414017,https://democrats-financialservices.house.gov/news/documentsingle.aspx?DocumentID=412636,
Maxine Waters,,climate-change,2,"Near-perfect lifetime LCV score (100% in multiple years). Consistently voted against every Republican attempt to expand fossil fuels roll back clean energy or undermine climate regulations. Voted against the 'Polluters Over People Act.' Supported the Green New Deal framework. Called out fossil fuel-driven climate change denial. Record indicates support for rapid transition to clean energy.",https://www.lcv.org/moc/maxine-waters/,,
Maxine Waters,,civil-rights,1,"Cosponsored H.R. 40 the Commission to Study and Develop Reparation Proposals for African Americans Act. Created the Financial Services Committee's first-ever Subcommittee on Diversity and Inclusion. Cosponsored H.Res. 919 declaring 'unconditional war on racism' and calling for a Cabinet-level Department of Reconciliation. Supports ERA Equality Act and John Lewis Voting Rights Act.",https://en.wikipedia.org/wiki/Maxine_Waters,,
Maxine Waters,,housing,2,"Introduced the Housing Crisis Response Act ($150+ billion in affordable housing investments) and the Ending Homelessness Act making Housing Choice Vouchers a universal entitlement. Package includes $100 billion for first-time homebuyers. Called it 'the single largest and most comprehensive investment in affordable housing in U.S. history.' Housing is her signature issue.",https://nlihc.org/resource/representative-waters-reintroduces-bills-combat-affordable-housing-and-homelessness-crises,https://democrats-financialservices.house.gov/news/documentsingle.aspx?DocumentID=413734,https://nationalhomeless.org/nch-backs-rep-maxine-waters-in-extensive-initiative-to-combat-homelessness/
Maxine Waters,,campaign-finance,2,"Voted for H.R. 1 the For the People Act which includes requiring disclosure of dark money donors strengthening FEC enforcement and establishing public financing through small-dollar matching. Consistently criticized influence of corporate money and billionaire donors on politics. Voting record and statements support strict limits on corporate and dark money.",https://en.wikipedia.org/wiki/For_the_People_Act,,
Maxine Waters,,immigration,2,"Supports comprehensive immigration reform with pathway to legalization for 11 million undocumented immigrants. Signed 2017 letter with 83 Democrats demanding the DREAM Act. Opposed Trump's Muslim ban family separation policy and mass deportation. Condemned revoking humanitarian parole as 'racist.' States border security is part of reform but wants significantly more generous legal immigration.",https://waters.house.gov/issues/immigration,https://waters.house.gov/media-center/press-releases/congresswoman-maxine-waters-condemns-president-trump-and-his-administration-for-racist-immigration-policy,
Maxine Waters,,misinformation,2,"Warned about AI systems that 'spread hate' in 2026 hearing. Called for platform accountability and regulation of AI algorithms. Voted for For the People Act (H.R. 1) which includes provisions addressing election-related disinformation and requiring transparency in online political advertising. Stance favors government-mandated transparency and fact-checking requirements.",https://democrats-financialservices.house.gov/news/documentsingle.aspx?DocumentID=414017,,
Maxine Waters,,redistricting,1,"Voted for H.R. 1 the For the People Act which requires states to use independent citizen redistricting commissions for congressional redistricting. The bill mandates commissions include members of the public with criteria ensuring diversity and independence from political parties. California already uses this model which she supports.",https://en.wikipedia.org/wiki/For_the_People_Act,,
George Whitesides,,healthcare,2,"Joined the Protecting Healthcare and Lowering Costs Act to restore Medicaid protections and permanently extend ACA enhanced premium tax credits. Voted against GOP budget cutting Medicaid affecting 240K+ constituents. Cosponsored H.Res. 238 on right to emergency health care. Does not advocate single-payer; member of centrist New Democrat Coalition favoring pragmatic expansion.",https://whitesides.house.gov/media/press-releases/rep-george-whitesides-pushes-bill-lower-health-care-costs-protect-medicaid-and,https://whitesides.house.gov/media/press-releases/rep-george-whitesides-stands-against-harmful-budget-cuts-medicaid-hurts-local,https://www.georgewhitesides.com/policies/
George Whitesides,,abortion,2,"Cosponsored H.R. 12 (Women's Health Protection Act) H.R. 4611 (affordable abortion coverage) H.R. 4099 (prohibit interference with interstate abortion) and H.R. 4876 (abortion care through VA). Member of Reproductive Freedom Caucus. Supports codifying Roe v. Wade. Endorsed by Planned Parenthood and Reproductive Freedom for All.",https://www.congress.gov/bill/119th-congress/house-bill/12/text,https://www.georgewhitesides.com/policies/,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/823/george-whitesides/
George Whitesides,,tariffs,2,"Criticized Trump tariffs stating 'as our economy reels from the impacts of haphazard tariffs and instability.' Voted against GOP resolution blocking the House from voting to end Trump's tariffs calling it 'providing a rubber stamp for any and all tariffs.' Favors free trade with innovation-focused policy rather than broad protectionism but has not called for eliminating all tariffs.",https://whitesides.house.gov/media/press-releases/rep-george-whitesides-votes-against-partisan-resolution-strips-away-nearly-25,https://whitesides.house.gov/2025/08/05/rep-george-whitesides-introduces-bill-protect-impartiality-and-independence/,
George Whitesides,,taxes,2,"Campaign pledged to 'cut taxes for homeowners' and 'cut taxes for the middle class by expanding the SALT deduction.' Introduced Chiquita Canyon Tax Relief and hydrogen hub tax credit amendments. Voted against GOP reconciliation calling it 'handouts to the wealthiest individuals and corporations' while cutting programs for working families.",https://www.georgewhitesides.com/policies/,https://whitesides.house.gov/issues/economy,
George Whitesides,,same-sex-marriage,1,"Cosponsored H.R. 15 the Equality Act prohibiting discrimination based on sexual orientation and gender identity in employment housing public accommodations and federal programs. Stated to LA Times: 'I do not think who you love should affect your fundamental rights as an American.' Endorsed by Equality California.",https://www.yahoo.com/news/guide-californias-27th-congressional-district-100037409.html,https://progressivevotersguide.com/california/2024/general/george-whitesides?language_content_entity=en,
George Whitesides,,religious-freedom,2,"Cosponsored the Equality Act (H.R. 15) which specifically limits RFRA's application to anti-discrimination claims and has been criticized by some religious organizations for not including broad religious exemptions. Endorsed by Equality California and progressive organizations. Prioritizes anti-discrimination protections while not calling for elimination of all religious protections.",https://www.congress.gov/bill/119th-congress/house-bill/15/text/ih,https://progressivevotersguide.com/california/2024/general/george-whitesides?language_content_entity=en,
George Whitesides,,trans-athletes,2,"Cosponsored the Equality Act (H.R. 15) which broadly prohibits discrimination based on gender identity in federally funded programs including education which applies to school sports. Endorsed by Equality California and campaigned on LGBTQ+ rights. No direct public statement on transgender athletes specifically but legislative record supports participation with reasonable documentation.",https://www.congress.gov/bill/119th-congress/house-bill/15/text/ih,,
George Whitesides,,ukraine-support,2,"Serves on House Armed Services Committee including Strategic Forces Subcommittee. Supported the NDAA. Cosponsored H.R. 1422 (Iran sanctions) showing hawkish foreign policy stance. District includes Edwards AFB Plant 42 and major defense contractors. Member of New Democrat Coalition which broadly supports Ukraine aid. No direct statement found but strong circumstantial evidence.",https://whitesides.house.gov/about/committees-and-caucuses,,
George Whitesides,,medicare,3,"Voted against GOP budget that 'cuts nearly $1 trillion from Medicare.' Joined Protecting Healthcare and Lowering Costs Act to extend ACA premium tax credits and restore Medicaid protections. Cosponsored H.R. 879 to increase Medicare physician support. Does not advocate Medicare for All. Member of centrist New Democrat Coalition favoring improving existing programs over single-payer.",https://whitesides.house.gov/media/press-releases/rep-whitesides-votes-against-budget-cuts-nearly-1-trillion-medicare,https://whitesides.house.gov/media/press-releases/rep-george-whitesides-pushes-bill-lower-health-care-costs-protect-medicaid-and,
George Whitesides,,fossil-fuels,2,"97% LCV lifetime score. Voted against 'Fast-Tracking Fossil Fuels over Clean Energy' 'Reversing Public Lands Protections to Promote Coal' 'Opening Arctic Refuge to Oil and Gas Drilling' and 'Rolling Back the Methane Polluter Fee.' Champions hydrogen hubs and clean energy. Votes consistently block new fossil fuel expansion though rhetoric mentions 'all-of-the-above energy.'",https://www.lcv.org/moc/george-whitesides/,https://whitesides.house.gov/issues/economy,
George Whitesides,,voting-rights,2,"Voted against 'Making Voter Registration More Difficult' (LCV Roll Call 102 2025). Supported D.C. governance and representation votes. Endorsed by progressive organizations advocating expanded voting access. No evidence of support for restrictive voter ID measures.",https://www.lcv.org/moc/george-whitesides/,https://progressivevotersguide.com/california/2024/general/george-whitesides?language_content_entity=en,
George Whitesides,,deportation,3,"Campaign stated need to 'finally secure our border with investments in advanced technology hiring more border patrol agents and immigration judges upgrading ports of entry and building physical infrastructure where it makes sense.' Cosponsored H.R. 1589 (DREAM Act) for Dreamers TPS holders and DED recipients. Balances enforcement with paths for established immigrants.",https://www.georgewhitesides.com/policies/,https://www.yahoo.com/news/guide-californias-27th-congressional-district-100037409.html,
George Whitesides,,social-security,2,"Campaign's top issue was 'defending Social Security and Medicare.' Accused opponent Garcia of wanting to 'decimate Social Security.' Introduced Taxpayer Data Protection Act to protect Social Security payment systems. Voted against GOP budget citing threats to Social Security. Endorsed by National Committee to Preserve Social Security and Medicare.",https://spectrumnews1.com/ca/southern-california/inside-the-issues/2024/10/25/george-whitesides-on-his-campaign-for-california-s-27th-congressional-district-,https://www.georgewhitesides.com/policies/,
George Whitesides,,ai-regulation,3,"Campaign supports 'a multi-faceted approach that combines innovation with responsible regulation' for online safety. Introduced National Scam Prevention Coordination Act (H.R. 6681) and Statistical Agency Integrity Act (H.R. 4907). Background as tech CEO (Virgin Galactic) and New Democrat Coalition member suggests pro-innovation stance with reasonable guardrails rather than heavy regulation.",https://www.georgewhitesides.com/policies/,https://whitesides.house.gov/2025/08/05/rep-george-whitesides-introduces-bill-protect-impartiality-and-independence/,
George Whitesides,,climate-change,3,"97% LCV score. Consistently voted against rollbacks of environmental protections. Commits to 'cost-effective clean energy policies that achieve American energy independence through innovation.' Champions hydrogen hub funding (ARCHES). Supports clean energy tax credits and 'immediate measures to reduce emissions' but frames policy around pragmatic innovation not mandated rapid phaseout.",https://www.lcv.org/moc/george-whitesides/,https://whitesides.house.gov/issues/economy,https://www.georgewhitesides.com/policies/
George Whitesides,,civil-rights,2,"Cosponsored the Equality Act (H.R. 15) prohibiting discrimination based on sex sexual orientation and gender identity. Cosponsored H.J. Res. 80 (ERA) and H.R. 20 (PRO Act for workers' rights). Endorsed by Equality California California Labor Federation and Reproductive Freedom for All. Supports comprehensive federal anti-discrimination legislation.",https://progressivevotersguide.com/california/2024/general/george-whitesides?language_content_entity=en,,
George Whitesides,,housing,2,"Advocated for a 'transformational Apollo-like housing program in America.' Campaign includes 'cut taxes for homeowners and crack down on predatory landlords while ensuring enough housing.' Supports 'both public and private investment in affordable housing initiatives.' Voted against GOP reconciliation that 'slashes support from housing and consumer protection efforts.'",https://www.georgewhitesides.com/policies/,https://whitesides.house.gov/media/press-releases/rep-george-whitesides-stands-against-harmful-budget-cuts-medicaid-hurts-local,
George Whitesides,,campaign-finance,2,"Led effort to pass the Restore Trust in Congress Act banning stock trading by members of Congress and their families. Personally divested from all company-specific publicly traded stocks after taking office. Cosponsored H.R. 5106 prohibiting stock trading by members. Campaign not funded by police real estate or fossil fuel interests.",https://whitesides.house.gov/media/press-releases/rep-george-whitesides-leads-way-legislation-ban-members-congress-trading,https://whitesides.house.gov/media/press-releases/icymi-rep-george-whitesides-stock-trading-ban-needed-congress,
George Whitesides,,immigration,3,"Supports comprehensive reform: 'securing our border with advanced technology hiring more border patrol agents and immigration judges upgrading ports of entry and building physical infrastructure.' Cosponsored DREAM Act (H.R. 1589). Will 'work with anyone regardless of party to fix our immigration system in a way that strengthens our economy and is true to our history as a nation of immigrants.'",https://www.georgewhitesides.com/policies/,https://www.yahoo.com/news/guide-californias-27th-congressional-district-100037409.html,
George Whitesides,,misinformation,3,"Supports 'a multi-faceted approach that combines innovation with responsible regulation' for online safety including 'partnering with technology companies to develop robust online safety measures and promoting digital literacy programs in schools.' Introduced National Scam Prevention Coordination Act (H.R. 6681). Approach emphasizes partnerships and education over mandated content removal.",https://www.georgewhitesides.com/policies/,,
